"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"205","1735779","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Education",NA,"Postgraduate","Female",39,"ESB","Presbyterian","Middle","Major City",">180,000","4020"
"206","1735779","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Immigration",NA,"Postgraduate","Female",42,"ESB","No Religion","Middle","Major City",">180,000","4020"
"207","1742241","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","Labor","Taxation","Health",NA,"Trade","Female",48,"ESB","Christian","Working","Large Town","70,001-80,000","4814"
"208","1747499","2016","Informal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Economy",NA,"Associate Diploma","Female",43,"Australia","Anglican","Working","Large Town","90,001-100,000","4817"
"209","1749109","2016","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Superannuation","Coalition","Undergraduate","Male",65,"Australia","Roman Catholic","Middle","Small Country Town","160,001-180,000","4880"
"210","1749109","2019","One Nation","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","Immigration","Refugees","Coalition","Associate Diploma","Male",68,"Australia","Roman Catholic","Middle","Small Country Town","100,001-110,000","4880"
"211","1750440","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Liberal","Labor","Labor","No Difference","Labor","Liberal","Labor","Labor","Labor","Taxation","Refugees",NA,"Postgraduate","Female",66,"Australia","Anglican","Middle","Major City","15,001-20,000","4060"
"212","1752133","2016","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Bachelor","Male",63,"ESB","No Religion","Middle","Major City","90,001-100,000","4810"
"213","1752133","2019","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA,"Bachelor","Male",66,"ESB","No Religion","Middle","Major City","100,001-110,000","4810"
"214","1758553","2019","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA,"Bachelor","Female",62,"Australia","No Religion","Middle","Large Town","35,001-40,000","4655"
"215","1760029","2016","One Nation","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","Liberal","Superannuation","Debt",NA,"No Qualification","Female",67,"Australia","Anglican","Working","Major City","70,001-80,000","4208"
"216","1760029","2019","Australian Conservatives","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt","Coalition","No Qualification","Female",70,"Australia","Anglican","None","Major City","50,001-60,000","4208"
"217","1775487","2019","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Associate Diploma","Female",38,"Australia","Anglican","Middle","Major City",">180,000","4350"
"218","1777048","2016","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Education",NA,"Non-Trade","Female",65,"Australia","Pentecostalism","Working","Major City","<10,000","4152"
"219","1796243","2016","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Economy","Refugees",NA,"Bachelor","Female",64,"Australia","No Religion","None","Major City","120,001-130,000","4221"
"220","1797045","2016","Greens","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Superannuation","Health","Labor","Undergraduate","Female",49,"Australia","No Religion","None","Major City",">180,000","4054"
"221","1797045","2019","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Environment","Climate","Labor","Associate Diploma","Female",52,"Australia","No Religion","Middle","Major City",">180,000","4054"
"222","1803289","2016","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Health","Climate",NA,"Trade","Male",79,"ESB","Anglican","Working","Major City","40,001-45,000","4216"
"223","1811836","2016","Labor","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Environment","Climate","Labor","Bachelor","Male",52,"Australia","Methodist","None","Major City","15,001-20,000","4814"
"224","1811836","2019","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Labor","Labor","Labor","Liberal","Labor","Labor","Labor","Labor","Liberal","Climate","Health",NA,"Bachelor","Male",55,"Australia","Methodist","Middle","Major City","35,001-40,000","4814"
"225","1816877","2019","Greens","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Climate","Health","Labor","Bachelor","Male",74,"ESB","No Religion","Middle","Small Country Town","40,001-45,000","4802"
"226","1823836","2016","Liberal Democrats","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Liberal","Liberal","No Difference","No Difference","Labor","Liberal","No Difference","Labor","Liberal","Debt","Superannuation","Coalition","Postgraduate","Male",36,"ESB","Roman Catholic","Middle","Rural","60,001-70,000","4124"
"227","1823836","2019","Greens","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Climate","Environment","Labor","Postgraduate","Male",39,"ESB","Non-Christian Other","Middle","Rural","50,001-60,000","4124"
