"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"329","2289369","2019","Liberal","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Health","Economy",NA,"Associate Diploma","Female",70,"Australia","Anglican","Working","Large Town","30,001-35,000","3690"
"330","2289406","2019","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Labor","No Difference","No Difference","Liberal","Liberal","Superannuation","Debt",NA,"Associate Diploma","Male",65,"Australia","Methodist","Middle","Rural","150,001-160,000","3676"
"331","2292646","2019","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Liberal","Health","Superannuation",NA,"Trade","Female",75,"Australia","Methodist","Working","Small Country Town","20,001-25,000","3635"
"332","2292975","2016","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","No Difference","Liberal","Labor","No Difference","No Difference","Labor","Liberal","No Difference","Liberal","Liberal","Economy","Health",NA,"No Qualification","Male",69,"NESB","Roman Catholic","Working","Large Town","45,001-50,000","3166"
"333","2298209","2019","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","No Difference","Climate","Health",NA,"Postgraduate","Female",45,"Australia","Anglican","Middle","Major City",">180,000","3070"
"334","2303281","2016","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Health","Environment",NA,"Postgraduate","Female",67,"Australia","No Religion","Working","Rural","45,001-50,000","3724"
"335","2303281","2019","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Health",NA,"Postgraduate","Female",70,"Australia","No Religion","Working","Rural","80,001-90,000","3724"
"336","2317623","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Labor","Refugees","Economy",NA,"Postgraduate","Female",68,"ESB","No Religion","Middle","Major City","130,001-140,000","8002"
"337","2322575","2016","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Debt",NA,"Postgraduate","Male",45,"Australia","Roman Catholic","Middle","Major City","160,001-180,000","3095"
"338","2322575","2019","Labor","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Refugees",NA,"Postgraduate","Male",48,"Australia","Roman Catholic","Middle","Major City","160,001-180,000","3095"
"339","2332470","2016","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Immigration","Economy","Labor","Associate Diploma","Female",63,"Australia","Presbyterian","Working","Major City","80,001-90,000","3046"
"340","2332470","2019","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Labor","Health","Climate",NA,"Trade","Female",66,"Australia","Presbyterian","Working","Major City","70,001-80,000","3046"
"341","2336637","2016","Greens","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Economy","Taxation","Labor","Bachelor","Male",34,"Australia","No Religion","Middle","Major City","100,001-110,000","3141"
"342","2336637","2019","Greens","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Climate","Education","Labor","Bachelor","Male",37,"Australia","No Religion","Middle","Major City","160,001-180,000","3141"
"343","2341990","2016","Liberal","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","No Difference","No Difference","Liberal","Debt","Economy",NA,"Bachelor","Female",68,"Australia","Roman Catholic","Middle","Major City","45,001-50,000","3218"
"344","2345958","2016","Labor","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Education","Health","Labor","Postgraduate","Male",58,"NESB","Roman Catholic","Middle","Major City","100,001-110,000","3796"
"345","2348436","2019","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","No Difference","No Difference","Labor","No Difference","Liberal","No Difference","No Difference","No Difference","Liberal","Liberal","Taxation","Superannuation",NA,"Associate Diploma","Female",58,"Australia","Methodist","Middle","Large Town","100,001-110,000","3357"
"346","2358456","2016","Labor","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA,"Associate Diploma","Male",41,"Australia","No Religion","Middle","Major City","140,001-150,000","3136"
"347","2366331","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Education",NA,"Bachelor","Female",79,"Australia","Presbyterian","Middle","Major City","50,001-60,000","3350"
"348","2367559","2016","Greens","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","No Difference","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Liberal","Liberal","Environment","Health","Labor","Postgraduate","Female",61,"Australia","Roman Catholic","Middle","Large Town","110,001-120,000","3222"
"349","2378896","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA,"Bachelor","Male",46,"Australia","Orthodox","Middle","Major City","160,001-180,000","3145"
"350","2386309","2016","Labor","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","Health","Superannuation",NA,"Undergraduate","Female",38,"Australia","Anglican","Working","Major City","110,001-120,000","3977"
