"","year","Respondent_ID_2016","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref"
"247","2016","2741096","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Education","Health",NA
"248","2016","2743110","Greens","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Economy","Debt","Labor"
"249","2016","2759684","Labor","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Taxation",NA
"250","2016","2764429","Greens","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Liberal","Liberal","Labor","No Difference","No Difference","Labor","No Difference","No Difference","Liberal","No Difference","Environment","Climate","Labor"
"251","2016","2765150","Family First","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Climate","Economy","Labor"
"252","2016","2790270","Labor","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Superannuation",NA
"253","2016","2793046","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Debt",NA
"254","2016","2796509","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Education","Economy",NA
"255","2016","2802496","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Refugees",NA
"256","2016","2804130","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Liberal","Labor","Labor","Labor","Liberal","Liberal","Liberal","Education","Economy",NA
"257","2016","2812589","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Taxation","Education",NA
"258","2016","2814893","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Education",NA
"259","2016","2815127","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Climate",NA
"260","2016","2818727","Liberal","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA
"261","2016","2820816","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","No Difference","No Difference","Labor","Labor","No Difference","Labor","Labor","Health","Economy","Labor"
"262","2016","2828488","Liberal","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Taxation","Debt",NA
"263","2016","2833765","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Taxation",NA
"264","2016","2840986","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Environment",NA
"265","2016","2861839","Liberal","Quite Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Education","Taxation",NA
"266","2016","2865072","Liberal","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Labor","Labor","Liberal","Superannuation","Taxation",NA
"267","2016","2877666","Labor","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","Liberal","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Superannuation","Immigration","Labor"
"268","2016","2888319","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Education","Labor"
"269","2016","2897736","Liberal","Not Very Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","No Difference","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","No Difference","Liberal","Debt","Health",NA
