"","Respondent_ID_2016","year","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"710","2367559","2016","Postgraduate","Female",61,"Australia","Roman Catholic","Middle","Large Town","110,001-120,000","3222"
"712","2376608","2016","No Qualification","Female",73,"Australia","Anglican","Working","Major City","40,001-45,000","3173"
"713","2378896","2016","Bachelor","Male",43,"Australia","Orthodox","Middle","Major City","120,001-130,000","3145"
"714","2378896","2019","Bachelor","Male",46,"Australia","Orthodox","Middle","Major City","160,001-180,000","3145"
"715","2386309","2016","Undergraduate","Female",38,"Australia","Anglican","Working","Major City","110,001-120,000","3977"
"716","2386309","2019","Associate Diploma","Female",41,"Australia","Anglican","Working","Major City","60,001-70,000","3977"
"717","2404114","2019","Postgraduate","Male",37,"Australia","No Religion","Working","Major City","140,001-150,000","3044"
"718","2404114","2016","Postgraduate","Male",34,"Australia","No Religion","Working","Major City","100,001-110,000","3044"
"719","2404262","2019","No Qualification","Female",40,"Australia","Roman Catholic","Working","Major City","35,001-40,000","3180"
"720","2404262","2016","No Qualification","Female",37,"Australia","No Religion","Working","Major City","45,001-50,000","3180"
"721","2404634","2016","No Qualification","Female",24,"Australia","Roman Catholic","Working","Large Town","20,001-25,000","3355"
"722","2404634","2019","Associate Diploma","Female",27,"Australia","No Religion","Working","Large Country Town","20,001-25,000","3355"
"723","2409010","2016","Trade","Male",66,"Australia","Anglican","None","Major City","30,001-35,000","3555"
"724","2409010","2019","Trade","Male",69,"Australia","Anglican","Middle","Major City","15,001-20,000","3555"
"725","2424107","2019","Postgraduate","Female",34,"NESB","Hindu","Middle","Major City","150,001-160,000","3003"
"726","2424107","2016","Postgraduate","Female",31,"NESB","Hindu","Working","Major City","130,001-140,000","3003"
"727","2427163","2019","No Qualification","Male",72,"Australia","Christian Other","Working","Large Country Town","70,001-80,000","3875"
"728","2427163","2016","No Qualification","Male",69,"Australia","Christian","Working","Large Country Town","80,001-90,000","3875"
"729","2440432","2016","Postgraduate","Female",42,"Australia","No Religion","Middle","Rural","80,001-90,000","3096"
"730","2440432","2019","Bachelor","Female",46,"Australia","No Religion","Middle","Rural","80,001-90,000","3096"
"731","2446788","2016","Bachelor","Male",47,"Australia","Orthodox","Middle","Major City",">180,000","3802"
"732","2446788","2019","Bachelor","Male",50,"Australia","Orthodox","Middle","Major City",">180,000","3802"
"733","2452295","2019","Bachelor","Male",35,"Australia","No Religion","Middle","Large Country Town",">180,000","3820"
"734","2452295","2016","Bachelor","Male",32,"Australia","No Religion","Middle","Large Country Town","150,001-160,000","3820"
"735","2460148","2019","Associate Diploma","Female",30,"Australia","No Religion","Middle","Large Town","40,001-45,000","3136"
"736","2460148","2016","Associate Diploma","Female",27,"Australia","No Religion","Middle","Large Town","25,001-30,000","3136"
"737","2461008","2016","Non-Trade","Male",67,"Australia","Lutheran","Middle","Large Country Town","20,001-25,000","3444"
"738","2461008","2019","Trade","Male",70,"Australia","No Religion","Middle","Small Country Town","25,001-30,000","3444"
"739","2464011","2016","Trade","Male",70,"ESB","No Religion","Middle","Major City","90,001-100,000","3152"
"740","2464011","2019","Non-Trade","Male",73,"ESB","No Religion","Middle","Rural","70,001-80,000","3152"
"741","2471594","2019","No Qualification","Male",67,"Australia","Anglican","Middle","Major City","20,001-25,000","3356"
"742","2471594","2016","No Qualification","Male",64,"Australia","Anglican","Middle","Major City","15,001-20,000","3356"
"743","2472723","2019","Trade","Male",49,"Australia","Roman Catholic","Working","Large Country Town","50,001-60,000","3222"
"744","2472723","2016","Trade","Male",46,"Australia","Roman Catholic","Middle","Large Country Town","100,001-110,000","3222"
"745","2478117","2019","Bachelor","Male",31,"Australia","No Religion","Working","Major City","100,001-110,000","3073"
"746","2478117","2016","Bachelor","Male",28,"Australia","No Religion","Working","Major City","90,001-100,000","3073"
"747","2480735","2019","Trade","Female",43,"Australia","Roman Catholic","Middle","Large Town","10,001-15,000","3018"
"748","2480735","2016","Undergraduate","Female",40,"Australia","Roman Catholic","Working","Large Town","10,001-15,000","3018"
"749","2481519","2019","Bachelor","Female",41,"Australia","Roman Catholic","Working","Major City","60,001-70,000","3175"
"750","2481519","2016","Bachelor","Female",38,"Australia","Roman Catholic","Working","Major City","60,001-70,000","3175"
"751","2492820","2019","Postgraduate","Female",45,"Australia","No Religion","Middle","Major City","150,001-160,000","3166"
"752","2492820","2016","Postgraduate","Female",42,"Australia","Roman Catholic","Middle","Major City","150,001-160,000","3166"
"753","2494924","2019","Non-Trade","Male",36,"Australia","Anglican","Middle","Large Country Town","130,001-140,000","3677"
"755","2503633","2019","No Qualification","Female",53,"Australia","Roman Catholic","Working","Major City","90,001-100,000","3073"
"756","2503633","2016","Non-Trade","Female",59,"ESB","Roman Catholic","Middle","Large Town","50,001-60,000","3073"
"757","2506238","2016","Bachelor","Female",61,"ESB","No Religion","Middle","Large Town","60,001-70,000","3280"
"759","2512048","2019","No Qualification","Male",63,"Australia","Presbyterian","Working","Major City","10,001-15,000","3215"
"760","2512048","2016","No Qualification","Male",60,"Australia","No Religion","Working","Major City","20,001-25,000","3215"
"761","2536604","2019","Non-Trade","Male",53,"Australia","No Religion","None","Large Country Town","10,001-15,000","3824"
"762","2536604","2016","No Qualification","Male",50,"Australia","No Religion","None","Small Country Town","15,001-20,000","3824"
"763","2538656","2019","Postgraduate","Male",34,"Australia","Anglican","Middle","Major City","150,001-160,000","3183"
"764","2538656","2016","Undergraduate","Male",31,"Australia","Anglican","Working","Major City","120,001-130,000","3183"
"765","2545603","2016","Postgraduate","Female",28,"Australia","Methodist","Middle","Large Town","100,001-110,000","3213"
"766","2545603","2019","Postgraduate","Female",31,"Australia","No Religion","Middle","Large Town","110,001-120,000","3213"
"767","2551595","2019","Non-Trade","Female",23,"Australia","No Religion","Working","Major City","10,001-15,000","3860"
"768","2551595","2016","No Qualification","Female",20,"Australia","No Religion","Middle","Small Country Town","50,001-60,000","3860"
"769","2567262","2019","Bachelor","Male",51,"Australia","Christian","Middle","Major City","90,001-100,000","3808"
"770","2567262","2016","Bachelor","Male",48,"Australia","Christian Other","Middle","Major City","120,001-130,000","3808"
"771","2567635","2019","Bachelor","Male",69,"Australia","Roman Catholic","Middle","Large Country Town","<10,000","3754"
"772","2567635","2016","Bachelor","Male",66,"Australia","Roman Catholic","Middle","Major City","90,001-100,000","3754"
"773","2575629","2019","Trade","Female",47,"Australia","Roman Catholic","Middle","Major City",">180,000","3977"
"774","2575629","2016","Trade","Female",44,"Australia","Roman Catholic","Middle","Major City","40,001-45,000","3977"
"775","2585496","2019","Bachelor","Male",38,"Australia","No Religion","Middle","Major City",">180,000","3088"
"776","2585496","2016","Bachelor","Male",35,"Australia","No Religion","Middle","Major City","150,001-160,000","3088"
"778","2609538","2016","Postgraduate","Female",60,"ESB","No Religion","Middle","Large Town","70,001-80,000","6014"
"779","2610999","2019","Associate Diploma","Male",74,"ESB","No Religion","Middle","Large Town","40,001-45,000","6169"
"780","2610999","2016","Associate Diploma","Male",71,"ESB","No Religion","None","Major City","35,001-40,000","6169"
"781","2614062","2019","No Qualification","Male",64,"Australia","No Religion","Working","Major City","100,001-110,000","6111"
"782","2614062","2016","No Qualification","Male",61,"Australia","No Religion","Working","Major City","110,001-120,000","6111"
"783","2614878","2016","Trade","Male",63,"Australia","Anglican","Middle","Major City","90,001-100,000","6028"
"785","2616619","2019","Trade","Male",66,"ESB","No Religion","Working","Rural","10,001-15,000","6566"
"786","2616619","2016","Trade","Male",63,"ESB","No Religion","Working","Small Country Town","30,001-35,000","6566"
"787","2622181","2019","Associate Diploma","Male",59,"Australia","No Religion","Middle","Large Country Town","150,001-160,000","6450"
"788","2622181","2016","Non-Trade","Male",56,"Australia","No Religion","Middle","Large Country Town",">180,000","6450"
"790","2622783","2016","Non-Trade","Female",67,"Australia","Anglican","Middle","Major City","140,001-150,000","6065"
"791","2624042","2016","Associate Diploma","Male",72,"Australia","Pentecostalism","Working","Large Town","45,001-50,000","6210"
"792","2624042","2019","Associate Diploma","Male",75,"Australia","Christian Other","Working","Large Town","45,001-50,000","6210"
"793","2625069","2019","Postgraduate","Female",72,"ESB","Anglican","Middle","Major City","60,001-70,000","6164"
"794","2625069","2016","Postgraduate","Female",64,"ESB","No Religion","Middle","Major City","80,001-90,000","6164"
"795","2634818","2019","Bachelor","Male",63,"Australia","No Religion","Working","Major City","10,001-15,000","6062"
"796","2634818","2016","Bachelor","Male",60,"Australia","Roman Catholic","Middle","Major City","25,001-30,000","6062"
"797","2641864","2019","Postgraduate","Male",72,"ESB","Anglican","Middle","Major City","110,001-120,000","6066"
"798","2641864","2016","Postgraduate","Male",69,"ESB","Baptist","Middle","Major City","100,001-110,000","6066"
"800","2643532","2016","Associate Diploma","Male",49,"Australia","Presbyterian","Upper","Major City",">180,000","6065"
"801","2644751","2019","Bachelor","Female",66,"ESB","No Religion","Middle","Major City","110,001-120,000","6006"
"802","2644751","2016","Bachelor","Female",63,"ESB","No Religion","Middle","Major City","160,001-180,000","6006"
"803","2651761","2019","No Qualification","Male",66,"Australia","Anglican","None","Rural",">180,000","6350"
"804","2651761","2016","Non-Trade","Male",63,"Australia","Anglican","Working","Rural",">180,000","6350"
"805","2654761","2019","Bachelor","Male",44,"ESB","No Religion","Middle","Major City","140,001-150,000","6024"
"806","2654761","2016","Bachelor","Male",41,"ESB","No Religion","Middle","Major City","120,001-130,000","6024"
"807","2657049","2019","No Qualification","Male",62,"NESB","Orthodox","Working","Major City","20,001-25,000","6285"
"808","2657049","2016","Non-Trade","Male",59,"NESB","No Religion","Working","Small Country Town","50,001-60,000","6285"
"809","2663623","2016","Non-Trade","Female",58,"ESB","Christian","Middle","Rural","70,001-80,000","6324"
"810","2663623","2019","Trade","Female",61,"ESB","No Religion","Middle","Rural","25,001-30,000","6324"
"811","2665290","2016","Bachelor","Male",43,"NESB","Anglican","Middle","Major City","160,001-180,000","6151"
"812","2665290","2019","Bachelor","Male",44,"NESB","Presbyterian","Middle","Major City","120,001-130,000","6151"
"813","2666342","2019","Postgraduate","Male",68,"ESB","No Religion","Middle","Major City","100,001-110,000","6101"
"814","2666342","2016","Postgraduate","Male",65,"ESB","No Religion","Middle","Major City",">180,000","6101"
"815","2670637","2019","Bachelor","Male",39,"Australia","Roman Catholic","Working","Major City","140,001-150,000","6065"
"816","2670637","2016","Bachelor","Male",36,"Australia","No Religion","Working","Major City","90,001-100,000","6065"
"817","2677596","2016","No Qualification","Female",43,"ESB","Presbyterian","Working","Major City","70,001-80,000","6069"
"818","2677596","2019","No Qualification","Female",46,"ESB","Presbyterian","Working","Major City","110,001-120,000","6069"
"819","2685967","2016","Non-Trade","Female",71,"Australia","Roman Catholic","Middle","Major City","40,001-45,000","6152"
"821","2687755","2019","Bachelor","Male",29,"ESB","No Religion","Middle","Major City","60,001-70,000","6148"
"822","2687755","2016","Bachelor","Male",26,"ESB","No Religion","Middle","Major City","50,001-60,000","6148"
"823","2687916","2019","Postgraduate","Male",68,"NESB","Presbyterian","Middle","Major City","100,001-110,000","6148"
"824","2687916","2016","Postgraduate","Male",65,"NESB","Presbyterian","Middle","Major City","70,001-80,000","6148"
