year,Respondent_ID_2016,CED_AEC,CED_ABS,PANEL_FLAG,Mode,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A8_1,A8_2,A8_3,A8_4,A8_5,A8_6,A8_7,A10,A11,A12,A13_1,A13_2,A13_3,A13_4,A13_5,A13_6,A13_7,A14_1,A14_4,A14_5,A14_6,B1,B1_other,B2,B3,B4,B5,B6,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_2,B9_1_other,B9_2_other,B10,B11_1,B11_2,B12,B13,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B16,B17,B18_1,B18_2,B18_3,B18_4,C1_1,C1_2,C1_5,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C4,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3_1,D3_2,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D8_9,D8_10,D12_1,D12_2,D13_1,D13_2,D13_3,D13_4,D13_5,D13_6,E1,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3,E4,E5,E6_1,E6_2,E6_3,E6_4,E6_5,E6_6,E6_7,E7,E8_1,E8_2,F1,F2,F3,F4,F5_1,F5_2,F5_3,F5_4,F5_5,F5_6,F6_1,F6_2,F6_3,F6_4,F7,F8_1,F8_2,F8_3,F8_4,F9,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1_Age,G2,G3,G4,G4_other,G5_Work,G5_A,G5_B,G5_C,G5_Code,G5_D,G5_E,G5_F,G6,H1,H2,H3_1,H3_2,H3_3,H4,H5_1,H5_2,H6,H6_other,H7,H8,H9,H10,H11,H15,H16,H17,H18,H19,H20,H20_other,H21_Work,H21_A,H21_B,H21_2d,H21_4d,H22,H23,H24,H25,H25_other,H26,devicetype,detailedoutcome,Final_STATE,Final_PCODE,wt_aec,wt_enrolled,wt_gnaf
1,2765019,-99,-99,1,1,3,4,4,4,3,2,2,2,3,3,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4,1,0,1,0,0,0,0,1,0,0,0,34, ,2,3,2,2,2,2,6,3,3,2,7,34,34, , ,1,1,1,2,1,998,0,0,0,0,0,1,0,0,5,1,0,0,3,7,2,1,5,2,2,2,2,3,3,2,3,3,2,3,1,2,2,2,1,1,1,1,5,4,3,5,2,1,2,2,3,1,1,2,2,2,998,998,1,1,3,1,1,1,998,998,6,7,5,3,3,2,5,3,3,2,1,1,3,3,3,2,2,3,3,2,4,4,3,4,1,2,3,3,5,4,1,4,3,4,4,3,2,1,3,3,2,2,4,5,1,2,1,2,4,2,2,2,3,3,3,3,3,3,3,3,2,2,3,3,4,2,4,2,3,998,998,1,998,2,1,15,999,5,7,-99,1,-99,-99,-99,4,5,1,2,2,2,1973,3,3,3,-99,998,998,19, ,6,2,2,2,2,3,2,5,1,1,1,-99,1,-99,-99,8,-99,1,2,2,11, ,999, ,1,5,-99,1.42316598276435,1.82941671517561,0
1,2765150,-99,-99,1,2,2,3,3,2,2,2,2,4,4,4,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,2,0,0,0,0,1,0,0,0,0,1,0,2, ,3,2,6,4,4,3,5,8,6,8,5,10,24, , ,1,2,2,2,6,6,0,0,0,0,0,0,1,0,3,1,4,5,4,6,4,6,5,2,2,2,2,2,3,2,4,3,2,3,1,2,1,1,2,2,1,1,3,2,2,3,2,2,1,1,2,1,1,1,2,2,3,3,1,1,3,1,3,1,3,3,8,10,3,3,2,2,3,4,2,2,2,2,2,5,2,3,3,2,2,2,3,5,2,2,1,1,2,2,5,4,1,4,5,4,5,3,1,1,3,4,2,2,3,4,2,1,1,2,999,1,3,2,2,3,2,3,3,3,3,3,3,2,2,1,3,2,3,1,2,1,2,998,2,2,1,996,4,2,8,-99,1,-99,-99,-99,4,5,2,2,2,1,1970,1,1,1,-99,2,2,19, ,5,4,4,2,2,4,5,3,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999,3,1,5,-99,1.17713442611316,1.43513428638816,0
1,2780872,-99,-99,1,1,2,4,3,4,4,3,3,4,4,4,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3,0,0,0,0,0,1,0,0,0,1,0,4, ,3,2,6,2,4,3,2,7,4,8,3,4,999, , ,1,998,998,2,1,998,1,0,0,0,0,0,0,0,5,1,0,1,0,6,0,2,8,4,4,4,4,4,3,3,4,4,1,3,1,1,2,2,2,2,2,1,5,5,5,4,3,2,1,1,3,2,1,1,3,2,998,998,998,998,998,998,998,998,998,998,8,7,3,3,2,2,4,3,2,2,1,1,2,5,3,3,3,2,3,3,2,1,5,3,2,2,3,1,4,4,3,5,5,3,5,3,1,1,3,4,2,3,4,5,2,1,1,2,4,3,1,3,3,3,3,3,3,3,3,2,3,1,5,3,4,2,5,1,1,1,1,998,998,2,2,18,5,3,1,-99,1,-99,-99,-99,3,5,2,2,2,2,1990,1,1,2,-99,998,6,7, ,6,2,2,2,2,3,5,15,1,1,1,-99,1,-99,-99,2,-99,3,2,2,2, ,1, ,1,8,-99,0,1.14256296518884,1.09684163412399
1,2783795,-99,-99,1,2,3,3,3,3,3,3,3,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,4,0,0,0,0,0,1,0,0,0,1,0,2, ,2,1,2,4,3,1,7,0,10,5,5,2,2, , ,1,997,997,2,1,2,0,1,0,0,0,0,0,0,5,4,0,7,5,5,7,4,5,2,2,2,1,2,2,2,2,2,4,3,1,3,2,2,2,2,2,1,5,1,1,1,2,1,2,3,3,1,1,3,2,2,1,1,1,3,3,1,1,998,1,998,6,7,4,4,3,2,4,4,2,999,2,2,3,5,2,3,3,3,3,2,4,4,5,4,2,2,4,4,3,2,3,2,3,3,3,3,1,1,3,5,2,4,5,5,1,3,4,3,2,2,3,2,1,3,3,3,3,3,2,3,2,3,4,3,3,2,3,2,3,998,998,1,2,2,1,16,4,5,2,-99,1,-99,-99,-99,2,2,2,2,2,2,1974,1,1,1,-99,2,2,7, ,6,2,2,2,2,2,5,22,3,1,2,-99,1,-99,-99,9,-99,3,1,2,2, ,1,2,1,8,-99,0,1.02267668080537,.698557379777578
1,2790270,-99,-99,1,1,2,2,2,4,4,3,1,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,2, ,3,2,5,2,4,2,5,6,4,5,5,2,2, , ,3,997,997,1,1,1,0,1,0,0,0,0,0,0,5,3,5,5,5,5,4,6,5,3,3,3,3,3,3,3,3,3,2,3,1,2,2,1,2,2,2,2,5,5,5,3,1,1,2,2,2,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,6,9,4,3,3,2,5,4,3,2,2,2,5,2,1,2,1,4,2,2,999,4,4,3,1,1,1,1,1,1,1,1,5,5,2,3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,2,2,3,2,2,2,2,4,5,4,1,5,1,5,1,4,2,1,2,2,998,2,998,996,0,1,5,-99,1,-99,-99,-99,9,999,4,2,2,2,1947,1,1,1,-99,4,4,1, ,6,2,1,2,2,2,5,10,3,1,7,-99,1,-99,-99,3,-99,1,1,2,1, ,1, ,1,8,-99,0,.436987415803978,.22267876945057
1,2793046,-99,-99,1,1,1,1,1,1,1,1,1,3,3,2,3,4,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,4,1,1,0,0,1,0,0,1,0,0,0,1, ,1,1,1,2,2,3,8,6,3,8,0,1,1, , ,1,997,997,2,6,1,0,1,0,0,0,0,0,0,2,1,10,1,10,0,1,8,0,2,2,2,2,2,4,3,4,4,4,2,2,4,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,1,5,3,4,2,2,2,2,1,1,2,2,4,3,3,3,3,4,4,2,1,1,2,1,3,5,1,5,1,1,3,3,2,2,3,4,1,3,1,4,4,1,5,2,1,4,4,4,3,1,3,1,1,3,3,2,3,3,1,2,2,1,2,4,1,2,4,3,3,1,2,2,1,1,2,18,4,3,1,-99,1,-99,-99,-99,1,3,3,1,2,1,1987,1,1,1,-99,2,2,1, ,4,2,2,1,2,2,5,22,2,1,1,-99,1,-99,-99,1,-99,3,1,2,1, ,1, ,1,8,-99,0,1.62159004870415,1.28360265249915
1,2796509,-99,-99,1,1,1,2,2,2,2,2,1,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,1,0,1,0,0,0,0,1,0,2, ,2,2,3,4,3,1,7,10,7,9,1,2,2, , ,1,997,997,2,5,2,1,0,0,0,0,0,0,0,4,1,3,6,5,2,6,6,5,2,3,2,2,2,3,1,3,3,2,2,2,3,2,2,2,2,1,2,4,2,2,4,3,2,1,1,3,2,3,2,2,3,1,1,1,1,3,1,1,1,1,3,3,10,3,999,2,2,3,4,2,2,2,1,3,3,3,2,3,2,1,1,3,5,2,3,2,4,3,4,3,3,3,4,4,3,4,3,1,2,2,4,2,4,4,4,2,4,1,1,4,3,1,1,1,3,3,2,3,3,3,2,4,1,2,2,4,1,4,1,2,1,2,2,1,2,2,18,4,3,1,-99,1,-99,-99,-99,1,1,3,1,2,1,1959,1,1,1,-99,3,3,1, ,6,4,1,2,2,2,5,22,4,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,1, ,1,8,-99,0,.504431065511135,.312685696950753
1,2796526,-99,-99,1,1,1,1,2,4,2,3,2,4,4,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,1,0,0,1,0,0,0,0,1,0,4, ,1,1,2,2,5,2,2,9,7,9,4,4,4, , ,2,2,2,2,6,4,0,1,1,0,1,1,0,0,2,5,1,6,1,7,4,1,5,3,2,2,2,3,2,3,2,2,1,2,2,2,2,2,2,2,2,1,4,2,2,3,3,3,2,1,2,1,1,1,3,2,999,3,1,1,3,1,3,1,998,3,6,8,2,3,2,2,3,3,2,2,2,2,2,5,2,5,5,2,3,3,999,999,4,3,2,3,3,2,5,3,2,5,5,3,5,3,1,1,3,5,3,3,3,4,1,3,1,2,3,3,1,3,4,3,3,3,3,3,3,4,5,2,5,3,4,2,4,2,3,1,1,2,1,998,1,16,5,2,5,-99,1,-99,-99,-99,2,5,1,2,2,2,1944,3,3,3,-99,999,999,7, ,6,2,1,2,1,2,5,15,5,1,5,-99,1,-99,-99,2,-99,3,1,1,2, ,1, ,1,8,-99,0,.299457768017407,.22267876945057
1,2802496,-99,-99,1,1,1,4,2,1,4,2,1,4,3,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,2, ,2,1,2,3,4,1,4,7,4,8,3,2,4, , ,1,998,998,1,5,2,0,0,0,0,0,1,0,0,1,2,4,7,5,7,7,7,6,2,3,2,2,2,3,2,3,3,3,1,4,4,2,2,1,2,2,1,3,2,2,4,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,4,7,3,3,2,2,3,3,2,2,2,2,3,3,2,3,3,3,3,3,3,3,5,3,3,3,2,3,5,4,3,3,5,4,3,3,1,1,3,5,2,4,3,4,1,1,1,1,4,3,1,2,2,3,3,2,3,3,2,2,3,2,2,2,4,2,4,1,1,1,2,1,1,998,2,18,9,2,1,-99,1,-99,-99,-99,1,2,3,1,2,2,1960,2,1,1,-99,1,998,2, ,6,2,2,1,1,2,5,22,1,1,1,-99,1,-99,-99,2,-99,3,1,1,2, ,1, ,1,8,-99,0,.475707361608049,.267190699663102
1,2804130,-99,-99,1,1,1,2,4,1,3,2,1,3,2,4,4,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,4,0,1,1,0,0,0,0,0,0,0,0,1, ,2,1,2,2,4,3,3,3,7,1,10,1,1, , ,2,997,997,2,6,1,0,0,1,0,0,1,0,0,4,2,8,7,9,1,6,6,1,3,3,3,3,3,3,3,4,4,3,3,1,2,1,1,1,1,1,1,5,4,4,5,2,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,3,10,2,2,3,2,2,3,3,2,1,1,4,3,3,3,3,3,2,3,2,2,4,4,1,4,4,4,5,1,1,4,4,4,4,3,3,4,3,1,5,1,3,2,5,2,2,4,1,1,4,2,1,3,3,2,3,3,1,3,2,3,3,1,4,2,2,2,3,1,1,2,1,998,1,18,4,2,7,-99,1,-99,-99,-99,2,5,1,2,2,2,1973,1,1,1,-99,1,1,2, ,1,2,2,2,2,2,5,15,1,1,1,-99,1,-99,-99,2,-99,3,1,2,1, ,1, ,1,8,-99,0,.938002468042374,.698557379777578
1,2805098,-99,-99,1,2,2,2,3,2,4,3,2,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,0,0,0,0,0,1,0,0,0,1,0,1, ,1,1,1,4,2,1,10,10,999,999,999,1,1, , ,1,997,997,1,1,1,1,0,0,0,0,0,0,0,5,3,10,0,0,0,0,2,0,4,4,4,4,4,4,3,4,4,4,4,1,1,2,2,2,2,2,2,5,1,5,1,2,1,1,2,1,1,3,3,1,1,3,2,2,2,3,2,3,3,2,2,5,999,5,5,2,2,4,4,2,2,3,3,3,5,2,3,3,3,3,3,3,5,2,1,1,2,1,2,3,1,1,3,2,1,1,1,1,4,4,1,4,2,4,1,1,5,4,2,3,1,4,3,2,3,3,1,2,2,1,3,5,4,4,5,1,1,999,999,4,998,998,998,998,998,999,996,0,7,5,-99,999,-99,-99,-99,99999,4,2,1,2,1,1935,1,1,1,-99,998,998,3, ,6,3,1,2,2,4,5,5,3,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,1,3,1,8,-99,0,.425007418776194,.260594647604056
1,2805273,-99,-99,1,2,2,4,4,4,1,2,2,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,1,1,0,0,0,0,0,0,0,1,0,2, ,1,1,4,2,4,1,2,10,2,8,1,2,2, , ,1,997,997,1,5,2,0,0,0,0,0,1,0,0,4,1,0,9,1,9,8,0,5,2,2,2,2,2,3,2,3,2,3,2,1,2,2,2,2,2,2,2,4,1,1,4,3,2,2,1,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,7,999,3,3,2,2,3,3,2,2,1,1,4,2,2,5,1,3,3,4,1,5,5,5,1,4,4,4,4,4,2,5,4,5,4,3,1,2,3,5,5,1,4,5,2,2,1,4,3,1,4,1,1,3,3,3,3,3,3,3,5,3,2,2,5,1,5,1,2,1,1,1,1,2,1,18,0,7,1,-99,1,-99,-99,-99,1,2,3,1,1,2,1970,1,1,1,-99,2,1,1, ,2,1,3,2,2,2,5,14,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,1,1,1,8,-99,0,.756582510776332,.478881249802243
1,2812589,-99,-99,1,2,1,3,1,2,1,1,1,2,3,2,4,2,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,2, ,1,1,5,2,4,2,1,10,3,10,2,2,2, , ,1,997,997,2,5,2,1,0,0,0,0,0,0,0,3,2,0,10,0,10,10,0,10,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,2,1,1,3,1,3,1,1,1,1,3,1,2,1,1,1,1,1,1,1,3,1,1,1,1,3,3,3,3,3,3,3,2,2,2,1,2,4,1,2,3,1,1,1,2,2,4,5,1,2,4,2,3,3,4,5,5,5,5,3,1,1,3,5,1,4,4,5,1,1,1,4,3,3,4,3,2,3,3,3,3,3,3,3,2,2,5,1,5,1,5,1,2,1,2,1,998,998,1,17,4,3,2,-99,1,-99,-99,-99,5,1,2,1,2,2,1985,1,1,1,-99,2,2,7, ,6,2,3,1,2,3,5,9,1,1,1,-99,1,-99,-99,4,-99,1,2,2,4, ,1,2,1,8,-99,0,1.66729900131419,1.09684163412399
1,2814893,-99,-99,1,2,1,2,2,2,1,1,1,1,4,3,3,4,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,3,1,1,0,1,1,0,0,1,0,0,0,2, ,3,1,1,2,4,2,3,8,3,10,2,2,2, , ,1,997,997,2,6,2,0,0,0,0,1,1,0,0,4,2,1,6,1,6,4,5,6,3,2,2,2,3,3,3,3,3,2,2,1,2,2,2,1,1,1,1,5,1,1,5,2,2,1,1,3,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,6,3,5,5,3,3,5,5,3,3,2,2,3,4,3,5,3,3,2,2,4,4,4,4,1,2,2,3,5,3,2,5,5,2,5,4,1,1,4,2,4,1,3,3,2,2,1,1,2,2,3,2,3,3,2,1,2,2,1,2,3,2,3,4,3,2,4,2,2,1,2,1,1,2,1,18,3,1,8,-99,1,-99,-99,-99,4,5,2,2,2,2,1984,1,1,1,-99,2,1,7, ,6,2,3,2,2,2,4,9,1,1,1,-99,1,-99,-99,1,-99,2,1,2,6, ,1,1,1,8,-99,0,1.66729900131419,1.09684163412399
1,2815127,-99,-99,1,1,2,4,1,2,2,2,1,4,3,4,4,4,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2, ,2,1,1,2,4,1,2,8,3,9,1,2,2, , ,1,997,997,2,1,2,0,0,0,0,1,0,0,0,3,2,1,10,0,9,7,5,9,1,2,2,2,3,3,2,3,3,1,2,1,2,2,2,2,2,2,1,4,2,2,3,3,2,1,1,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,8,2,3,2,2,2,3,2,2,1,1,5,5,1,4,3,1,1,4,1,1,5,3,1,2,3,3,2,4,4,3,5,5,4,3,1,1,3,5,1,2,3,5,2,1,1,2,4,3,2,1,2,3,3,1,3,3,3,3,3,1,2,1,4,2,5,1,1,1,2,2,1,1,2,17,5,2,1,-99,1,-99,-99,-99,1,2,3,1,2,2,1986,1,1,1,-99,998,998,1, ,4,2,2,2,2,2,5,22,1,1,1,-99,1,-99,-99,2,-99,2,1,2,2, ,1, ,1,8,-99,0,1.66729900131419,1.09684163412399
1,2815736,-99,-99,1,2,1,3,3,2,2,2,1,3,4,4,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,1,0,2, ,3,1,3,2,3,2,3,8,3,8,2,2,20, , ,1,998,2,2,1,2,0,1,1,0,0,1,0,0,2,3,2,8,5,4,4,6,5,2,2,2,2,2,3,2,3,3,3,1,2,3,2,2,2,2,2,2,3,2,2,4,2,2,2,3,3,2,2,2,3,2,1,998,1,998,998,1,1,1,998,2,10,1,2,3,2,1,2,2,1,1,2,2,3,3,2,3,3,3,3,3,2,5,4,2,2,2,2,4,4,3,3,3,3,3,3,3,1,1,3,5,3,2,4,4,2,2,1,2,3,3,1,2,2,3,3,3,3,3,3,3,4,2,3,3,4,2,4,2,2,1,2,2,2,998,998,17,7,2,1,-99,1,-99,-99,-99,2,3,3,1,1,2,1982,1,1,1,-99,1,2,7, ,6,1,2,2,2,2,5,14,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,1,2,1,8,-99,0,1.66729900131419,1.09684163412399
1,2818727,-99,-99,1,2,3,3,3,3,4,3,4,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,3,0,0,0,0,0,1,0,0,0,1,0,1, ,3,2,2,4,3,3,6,6,3,6,1,1,1, , ,3,997,997,2,1,1,1,0,0,0,0,0,0,0,5,2,7,2,5,2,2,7,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,5,2,2,2,2,3,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,9,1,3,2,1,1,2,2,1,1,3,2,4,2,3,3,2,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,1,1,1,2,2,2,4,2,2,4,3,1,3,2,2,1,2,3,3,1,3,3,2,1,4,2,2,3,3,2,4,2,3,1,1,998,998,998,1,15,0,1,1,-99,1,-99,-99,-99,1,2,2,1,2,1,1962,1,1,1,-99,998,998,7, ,6,2,1,1,2,2,5,22,4,1,1,-99,1,-99,-99,1,-99,3,1,2,6, ,1,3,1,8,-99,0,.735840823710362,.560421143175517
1,2820816,-99,-99,1,2,2,4,2,4,1,1,2,2,4,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,1,0,0,0,0,0,0,1,0,4, ,3,1,4,2,4,2,2,8,2,7,3,4,4, , ,1,2,2,2,3,2,0,0,1,0,1,0,0,0,4,3,0,7,0,8,6,0,8,2,3,2,2,3,3,2,3,3,3,2,1,1,1,2,2,2,1,1,4,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,3,3,1,1,3,1,1,6,10,1,2,2,2,2,3,2,2,3,2,3,4,2,3,2,3,2,1,3,3,3,2,1,2,2,1,4,3,5,5,5,5,5,5,1,1,3,3,1,3,5,3,1,1,1,2,1,3,3,2,2,3,3,2,3,3,3,3,2,2,3,3,3,2,4,2,1,2,2,2,1,2,2,16,6,3,1,-99,1,-99,-99,-99,2,5,2,2,2,1,1983,1,2,2,-99,998,998,1, ,4,2,3,2,2,2,5,15,2,1,7,-99,1,-99,-99,1,-99,2,1,2,6, ,1,3,1,8,-99,0,1.2115521021065,1.28360265249915
1,2828488,-99,-99,1,2,1,1,1,4,4,1,1,4,4,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,1, ,2,1,1,2,1,1,5,4,6,8,0,1,1, , ,1,997,997,2,1,1,0,0,1,0,0,0,0,0,1,1,7,2,5,0,0,8,0,3,3,3,3,3,3,3,3,3,2,1,4,4,2,2,2,2,2,2,2,3,3,5,1,2,3,3,2,3,2,3,3,2,2,2,3,2,2,3,2,2,2,2,1,5,3,4,2,2,3,4,2,1,4,4,3,4,4,3,3,4,3,4,2,2,2,3,4,4,3,4,1,3,3,3,3,4,2,4,998,2,1,5,3,3,4,2,3,3,2,1,4,3,3,1,1,3,3,3,3,3,3,3,5,1,2,2,4,2,4,3,4,1,2,2,1,998,2,72,4,3,1,-99,1,-99,-99,-99,2,5,2,2,2,1,1956,1,1,1,-99,3,3,3, ,4,2,2,1,1,2,5,22,1,1,1,-99,1,-99,-99,4,-99,2,2,2,1, ,1,3,1,1,-99,0,.698432860686196,.695713494915832
1,2833765,-99,-99,1,2,3,2,4,2,2,2,2,4,4,4,4,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,1, ,3,1,2,4,4,2,5,6,4,7,2,1,1, , ,1,997,997,2,1,1,0,1,1,0,1,0,0,0,1,2,6,5,5,6,4,7,6,2,3,2,3,3,4,2,3,4,1,2,3,3,1,2,2,1,1,2,1,3,3,2,2,2,2,2,2,2,1,1,3,1,2,3,2,3,2,2,3,3,2,2,10,1,5,3,2,1,2,2,1,1,3,3,3,3,3,2,3,3,2,4,2,1,4,3,4,4,3,5,3,3,3,3,3,3,4,4,1,1,3,5,2,4,5,4,1,3,1,4,1,3,1,1,1,3,3,3,3,3,3,3,4,1,2,3,5,1,5,1,1,1,2,2,2,998,2,17,8,2,1,-99,1,-99,-99,-99,1,1,1,1,2,2,1970,1,3,3,-99,1,6,7, ,6,2,1,1,1,2,5,22,4,1,1,-99,1,-99,-99,1,-99,1,1,2,1, ,1,3,1,1,-99,0,1.04756055579411,1.06549212579446
1,2840986,-99,-99,1,1,1,1,1,1,4,1,1,4,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1,0,0,0,0,0,0,0,1,0,2, ,2,1,1,2,1,2,5,9,4,9,2,2,2, , ,2,997,997,2,1,2,0,0,0,0,0,1,0,0,3,4,4,8,5,9,8,8,6,1,2,1,2,2,2,1,3,2,2,2,1,2,1,1,2,1,1,1,3,2,1,5,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,2,2,3,4,2,2,2,1,2,3,2,4,4,2,3,2,3,3,4,5,1,2,4,2,5,4,3,5,5,4,5,5,1,1,2,5,1,4,4,5,1,2,1,2,1,3,1,2,3,3,3,3,3,3,3,2,4,1,2,2,5,2,5,1,1,1,1,2,1,1,2,18,4,2,5,-99,1,-99,-99,-99,2,2,3,1,1,2,1949,1,1,1,-99,2,2,7, ,6,2,1,2,1,2,5,17,2,1,5,-99,1,-99,-99,1,-99,2,1,2,2, ,1, ,1,1,-99,0,.659669101041639,.495451587484708
1,2849206,-99,-99,1,1,2,999,2,999,999,3,2,4,3,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,4,0,0,0,0,0,1,0,0,0,1,0,11, ,2,1,6,1,4,2,5,5,5,5,5,11,11, , ,1,998,998,2,2,6,0,1,1,0,1,1,0,0,4,3,5,5,5,5,5,7,5,2,2,3,3,3,3,2,3,3,3,3,1,2,1,999,999,999,999,999,4,3,3,2,2,1,2,1,2,1,1,1,1,1,998,3,3,3,2,1,3,3,998,2,7,2,4,5,3,3,5,5,3,3,3,3,1,2,1,2,2,1,2,2,4,5,3,3,2,2,3,2,5,1,2,2,2,1,2,2,998,2,4,3,2,3,4,1,2,3,2,3,1,2,2,3,2,2,3,2,2,2,1,3,3,3,2,5,3,3,1,3,2,1,2,2,998,1,2,16,0,7,8,-99,1,-99,-99,-99,5,4,2,1,2,2,1954,1,1,1,-99,2,2,1, ,3,3,1,1,2,2,4,6,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,1, ,1,1,-99,0,.911747609987867,.594488898227091
1,2861839,-99,-99,1,1,2,3,2,3,2,2,2,4,3,4,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,1,1,0,0,1,0,0,0,0,1,0,1, ,2,1,1,4,3,3,5,5,5,5,5,1,1, , ,1,997,997,2,1,1,1,0,0,0,0,0,0,0,4,3,5,5,5,0,2,7,1,3,3,3,3,3,3,3,3,3,2,3,1,3,2,2,2,2,2,2,4,4,4,2,2,3,2,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,2,3,3,2,2,1,2,5,4,3,3,3,4,2,5,3,4,1,2,2,3,2,4,2,3,4,1,3,3,2,3,1,1,4,2,2,2,4,4,1,4,3,2,3,3,2,2,3,3,3,2,999,2,2,3,4,3,3,3,2,3,2,2,3,1,999,2,998,998,998,17,6,3,2,-99,1,-99,-99,-99,2,4,3,1,2,2,1964,1,1,1,-99,2,2,7, ,6,2,2,2,2,2,4,21,1,1,1,-99,1,-99,-99,1,-99,1,1,2,1, ,1, ,1,1,-99,0,1.04756055579411,1.06549212579446
